Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-10-29,4.492410659790038,4.521582157580883,4.492410659790038,4.492410659790039,1381000,0.0,0
1993-11-01,4.49241205030872,4.521583557128906,4.49241205030872,4.521583557128906,136800,0.0,0
1993-11-02,4.492411766052246,4.5215832710266115,4.34655424118042,4.375725746154785,182600,0.0,0
1993-11-03,4.3173794272719626,4.434065357738773,4.288207944655261,4.40489387512207,146300,0.0,0
1993-11-04,4.375725746154785,4.40489725112915,4.375725746154785,4.375725746154785,48300,0.0,0
1993-11-05,4.375725746154785,4.40489725112915,4.375725746154785,4.375725746154785,13900,0.0,0
1993-11-08,4.375722392505367,4.40489387512207,4.375722392505367,4.40489387512207,22800,0.0,0
1993-11-09,4.40489725112915,4.434068756103516,4.375725746154785,4.375725746154785,10600,0.0,0
1993-11-10,4.40489387512207,4.434065357738773,4.40489387512207,4.40489387512207,143900,0.0,0
1993-11-11,4.40489387512207,4.40489387512207,4.40489387512207,4.40489387512207,29800,0.0,0
1993-11-12,4.404894333136709,4.434065818786621,4.404894333136709,4.434065818786621,10500,0.0,0
1993-11-15,4.375723890356116,4.375723890356116,4.288209412548993,4.317380905151367,181600,0.0,0
1993-11-16,4.288211345672607,4.317382851425482,4.288211345672607,4.288211345672607,33400,0.0,0
1993-11-17,4.317380957407494,4.317380957407494,4.259037971496582,4.259037971496582,73900,0.0,0
1993-11-18,4.259039588008366,4.259039588008366,4.113182067871094,4.113182067871094,75900,0.0,0
1993-11-19,3.967321650187174,3.996493132909139,3.8214642365773517,3.93815016746521,126700,0.0,0
1993-11-22,3.8798072020212806,3.9381501674652095,3.850635719299316,3.93815016746521,32100,0.0,0
1993-11-23,3.908980752429823,3.9964952468872075,3.908980752429823,3.996495246887207,20300,0.0,0
1993-11-24,3.9381501674652095,3.996493132909139,3.9381501674652095,3.93815016746521,9800,0.0,0
1993-11-26,3.967322826385498,3.967322826385498,3.967322826385498,3.967322826385498,2500,0.0,0
1993-11-29,3.9964952468872075,3.9964952468872075,3.9381522505822844,3.996495246887207,48100,0.0,0
1993-11-30,3.9964952468872075,4.025666745039668,3.9381522505822844,3.996495246887207,38500,0.0,0
1993-12-01,3.99649431775598,3.99649431775598,3.967322826385498,3.967322826385498,12700,0.0,0
1993-12-02,3.9673237487347457,3.9964952468872075,3.9381522505822844,3.996495246887207,14800,0.0,0
1993-12-03,3.9964956215449745,4.113181625093733,3.9964956215449745,4.084010124206543,19600,0.0,0
1993-12-06,4.084010124206543,4.084010124206543,4.025667122432164,4.084010124206543,6000,0.0,0
1993-12-07,4.084007774574169,4.084007774574169,3.9673218381577646,4.025664806365967,25100,0.0,0
1993-12-08,4.025666745039668,4.025666745039668,3.9381522505822844,3.996495246887207,8500,0.0,0
1993-12-09,4.025664615631103,4.025664615631103,3.8798072020212806,3.93815016746521,10600,0.0,0
1993-12-10,3.9381501674652095,3.9381501674652095,3.908978684743245,3.93815016746521,9500,0.0,0
1993-12-13,3.8798077305157976,3.8798077305157976,3.821464757124583,3.8506362438201904,69000,0.0,0
1993-12-14,3.879810767387276,3.967325295974959,3.8506392578580484,3.908982276916504,18000,0.0,0
1993-12-15,3.8798089027404785,3.9381518937591324,3.8506374072311518,3.8798089027404785,36100,0.0,0
1993-12-16,3.8798077305157976,3.8798077305157976,3.8506362438201904,3.8506362438201904,7900,0.0,0
1993-12-17,3.8506362438201904,3.8798077305157976,3.821464757124583,3.8506362438201904,9600,0.0,0
1993-12-20,3.850635588169098,3.850635588169098,3.6756066977977753,3.733949661254883,58500,0.0,0
1993-12-21,3.6756094777306845,3.792295492896738,3.6756094777306845,3.7631239891052246,54400,0.0,0
1993-12-22,3.792293270428975,3.8506362438201904,3.792293270428975,3.8506362438201904,21800,0.0,0
1993-12-23,3.9089803982498053,3.9089803982498053,3.8506374072311518,3.8798089027404785,12200,0.0,0
1993-12-27,3.9089822769165035,3.938153786445731,3.9089822769165035,3.908982276916504,35500,0.0,0
1993-12-28,3.938153786445731,3.938153786445731,3.9089822769165035,3.908982276916504,49500,0.0,0
1993-12-29,3.9089803982498053,3.9381518937591324,3.8798089027404785,3.8798089027404785,23600,0.0,0
1993-12-30,3.879810767387276,3.938153786445731,3.8506392578580484,3.908982276916504,66700,0.0,0
1993-12-31,3.9381518937591324,3.9381518937591324,3.8506374072311518,3.8798089027404785,41100,0.0,0
1994-01-03,3.908978684743245,3.9381501674652095,3.908978684743245,3.93815016746521,1900,0.0,0
1994-01-04,3.967321650187174,3.967321650187174,3.9381501674652095,3.93815016746521,10100,0.0,0
1994-01-05,3.9381501674652095,3.967321650187174,3.908978684743245,3.93815016746521,18500,0.0,0
1994-01-06,3.9089822769165035,3.9089822769165035,3.879810767387276,3.908982276916504,15100,0.0,0
1994-01-07,3.8798072020212806,3.967321650187174,3.8798072020212806,3.93815016746521,18000,0.0,0
1994-01-10,3.9673245477338206,4.113182067871094,3.9673245477338206,4.113182067871094,18600,0.0,0
1994-01-11,4.113180137016403,4.1423516273498535,4.084008646682954,4.1423516273498535,6300,0.0,0
1994-01-12,4.142353971521337,4.200696985204736,4.142353971521337,4.171525478363037,17700,0.0,0
1994-01-13,4.171523117683303,4.171523117683303,4.113180137016403,4.1423516273498535,6000,0.0,0
1994-01-14,4.1423531259809225,4.1423531259809225,4.084010124206543,4.084010124206543,5600,0.0,0
1994-01-17,4.054838623319354,4.084010124206543,4.054838623319354,4.084010124206543,12600,0.0,0
1994-01-18,4.025666682840251,4.054838180541992,4.025666682840251,4.054838180541992,6300,0.0,0
1994-01-19,4.084010957837938,4.200696985204736,4.084010957837938,4.171525478363037,9900,0.0,0
1994-01-20,4.200696127755301,4.200696127755301,4.084010124206543,4.084010124206543,13000,0.0,0
1994-01-21,4.142353971521337,4.171525478363037,4.084010957837938,4.171525478363037,7200,0.0,0
1994-01-24,4.171525075926002,4.171525075926002,4.084010563843639,4.113182067871094,4900,0.0,0
1994-01-25,4.113180137016403,4.171523117683303,4.113180137016403,4.1423516273498535,18900,0.0,0
1994-01-26,4.142353571898548,4.142353571898548,4.084010563843639,4.113182067871094,1300,0.0,0
1994-01-27,4.1423516273498535,4.1423516273498535,4.113180137016403,4.1423516273498535,2800,0.0,0
1994-01-28,4.113180137016403,4.1423516273498535,4.113180137016403,4.1423516273498535,13000,0.0,0
1994-01-31,4.142353971521337,4.171525478363037,4.142353971521337,4.171525478363037,26300,0.0,0
1994-02-01,4.171525478363037,4.171525478363037,4.142353971521337,4.171525478363037,20400,0.0,0
1994-02-02,4.171525478363037,4.171525478363037,4.113182464679638,4.171525478363037,18400,0.0,0
1994-02-03,4.1715244915750285,4.200695991516113,4.1715244915750285,4.200695991516113,11000,0.0,0
1994-02-04,4.2006965799534575,4.2006965799534575,4.113182067871094,4.113182067871094,8500,0.0,0
1994-02-07,4.138010531872303,4.226682186126709,4.138010531872303,4.226682186126709,6800,0.23,0
1994-02-08,4.197122573852539,4.226679775076853,4.167565372628226,4.197122573852539,6400,0.0,0
1994-02-09,4.197122185805748,4.344908178263697,4.197122185805748,4.285793781280518,11700,0.0,0
1994-02-10,4.25623893737793,4.285796152220832,4.25623893737793,4.25623893737793,8200,0.0,0
1994-02-11,4.285796152220832,4.285796152220832,4.2266817225350275,4.25623893737793,41900,0.0,0
1994-02-14,4.256236582788928,4.285793781280518,4.256236582788928,4.285793781280518,23300,0.0,0
1994-02-15,4.256238022895708,4.315352439880371,4.256238022895708,4.315352439880371,117300,0.0,0
1994-02-16,4.285794824561817,4.463138058681616,4.285794824561817,4.40402364730835,48000,0.0,0
1994-02-17,4.463138058681616,4.463138058681616,4.40402364730835,4.40402364730835,56500,0.0,0
1994-02-18,4.40402364730835,4.433580852994983,4.40402364730835,4.40402364730835,4500,0.0,0
1994-02-22,4.374464511871338,4.374464511871338,4.374464511871338,4.374464511871338,2000,0.0,0
1994-02-23,4.404021704519117,4.404021704519117,4.374464511871338,4.374464511871338,6000,0.0,0
1994-02-24,4.344911575317383,4.344911575317383,4.344911575317383,4.344911575317383,1500,0.0,0
1994-02-25,4.344907319223558,4.404021704519117,4.344907319223558,4.374464511871338,10200,0.0,0
1994-02-28,4.374465993245443,4.43358039855957,4.374465993245443,4.43358039855957,3900,0.0,0
1994-03-01,4.433580852994983,4.433580852994983,4.344909235935083,4.40402364730835,10500,0.0,0
1994-03-02,4.344907319223558,4.374464511871338,4.344907319223558,4.374464511871338,5100,0.0,0
1994-03-03,4.344911575317383,4.3744687969181815,4.344911575317383,4.344911575317383,9100,0.0,0
1994-03-04,4.344911575317383,4.344911575317383,4.344911575317383,4.344911575317383,3700,0.0,0
