Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-09-16,10.876451036666039,11.817858800964427,10.05386262508997,11.607641220092773,969900,0.0,0
2011-09-19,11.196349451606114,12.59475040435791,10.967852524022316,12.59475040435791,665400,0.0,0
2011-09-20,12.777545604923487,12.814105943916715,12.18345404262685,12.521629333496094,794800,0.0,0
2011-09-21,12.613031194793615,12.795828571485508,12.046358891225427,12.247435569763184,619000,0.0,0
2011-09-22,11.964099799008952,12.110337699692721,11.33344776275189,12.064638137817383,1230500,0.0,0
2011-09-23,12.247436719735559,12.247436719735559,10.986134266308259,11.196351051330566,406200,0.0,0
2011-09-26,11.324307729464852,11.58022403717041,10.410320044584134,11.58022403717041,181900,0.0,0
2011-09-27,11.653343252640026,13.10658384478565,11.653343252640026,12.220015525817871,1788000,0.0,0
2011-09-28,12.146895615058343,12.521630405351777,11.653342327805387,11.744741439819336,251700,0.0,0
2011-09-29,11.881840114944909,12.110337040232311,11.580224243297266,12.03721809387207,222300,0.0,0
2011-09-30,11.909259828470494,12.110337372298005,11.022692361631226,11.333447456359863,623100,0.0,0
2011-10-03,10.967853655189366,11.589365641243704,10.739356704039587,11.242050170898438,23632200,0.0,0
2011-10-04,11.141510954538651,12.110338410938258,10.099565415149545,11.242050170898438,6068200,0.0,0
2011-10-05,10.556558354287201,11.242049145193556,10.291501950002608,11.150650024414062,1983000,0.0,0
2011-10-06,10.876452349170886,11.863558910838817,10.876452349170886,11.662482261657715,3333600,0.0,0
2011-10-07,11.507105173520051,11.881839987508798,11.214629391215972,11.287748336791992,2049900,0.0,0
2011-10-10,11.28774620794265,11.370004352466989,10.958710143259607,11.306025505065918,1922500,0.0,0
2011-10-11,10.51085992846831,11.6624847906957,10.492579753680554,11.406567573547363,3015200,0.0,0
2011-10-12,11.388285358772247,11.699041277539711,11.315166421608902,11.516243934631348,3255100,0.0,0
2011-10-13,11.33344924931316,11.671625528559854,11.104952281612114,11.534526824951172,3575300,0.0,0
2011-10-14,11.534524262623755,11.945818538789656,11.315167431554816,11.890979766845703,1658700,0.0,0
2011-10-17,11.909257468553971,12.54904857579264,11.881838086262064,12.539909362792969,1767600,0.0,0
2011-10-18,12.613029921328991,13.938311858097471,12.594749749682121,13.234540939331055,5257400,0.0,0
