,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9861393170137154,[45.78959196 46.19328654 46.33113116 46.49851635 46.54774306],0.9870744530557065,[45.47717537 45.97951596 46.14643851 46.35038243 46.41120333]
