,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9855093477138972,[86.31521342 87.67921981 87.3233868  86.50300872 87.03675068],0.9855774687611425,[84.31938529 87.49488829 86.63606503 84.63857465 85.88056005]
