,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9925376791250047,[274.47972006 267.23727251 263.48674866 257.72452846 255.81044609],0.9920150632070392,[277.38868792 270.81560173 266.58641091 256.25868823 249.41859414]
