,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.996718246954756,[107.48083423 107.3812546  107.82935912 107.55053768 108.39696835],0.9968090908140645,[107.37234622 107.4347451  107.06039443 107.32297104 105.98303422]
