,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9966208348489027,[192.84293193 194.65456561 194.97485275 193.71371067 193.81380423],0.9969365772221724,[193.02049701 192.64675297 192.80945695 192.78773429 192.74061413]
