,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9945036310453272,[418.32913293 417.45935984 411.80080062 407.0120145  412.92050992],0.9935539846935507,[413.4039281  407.80752125 417.14489477 398.17250858 421.1239938 ]
