,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9943924281032039,[150.06349288 149.83548947 149.65704141 151.72893697 150.92595119],0.9946402186930806,[152.42294416 151.76002257 151.12171722 152.23942818 153.01851924]
