,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9713444741376984,[33.07045304 33.22812717 33.10987251 32.99161409 33.52376571],0.9708460375710983,[33.53101066 33.75132768 33.58717626 33.41746626 34.11370368]
