,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9939915783575246,[142.69874971 140.434122   142.34802843 138.2095846  139.35191338],0.9940197472496205,[142.32066056 141.38731777 142.10253423 141.36909636 141.72702145]
