,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.6325446820069325,[32.33673224 32.65594864 32.23032678 32.22272618 32.29492968],0.6245290814797413,[33.94564402 32.54654369 34.61190406 34.66336321 34.19530806]
