,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9858350858677752,[17.72959072 17.85748189 18.14277961 18.03456474 18.5461294 ],0.9857706460906269,[17.9011401  18.02920173 18.31174271 18.20490637 18.70812077]
