,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9753065984138115,[24.31568002 24.42359075 24.15871538 24.22738823 24.0900444 ],0.9762468750420821,[24.46628673 24.58297553 24.29526556 24.37015678 24.22047947]
