,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9896517218921163,[14.78780709 14.77796623 14.93541054 15.00429278 15.21093855],0.9901200448351796,[14.87033423 14.86081131 15.01178593 15.07697184 15.26999469]
