,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9640346534194253,[36.23303114 36.8265097  36.56382125 36.38869686 36.67084399],0.9660570519382262,[35.75656826 36.73734727 36.31753463 36.02172231 36.49316207]
