,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9918194501675723,[64.60475767 64.24767367 63.35496747 62.95821042 63.43432115],0.9921048661876879,[64.70102522 64.33583329 63.55945028 63.38667869 63.60995101]
