,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.991585636125431,[154.36600073 156.16419572 155.81839424 157.10281924 156.88545267],0.9908480796992389,[154.75876989 155.41289535 155.45858222 156.11831837 155.76649122]
