,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9821787092231287,[132.23893971 132.25871827 132.92115693 132.19939766 132.68385939],0.9825748777923349,[132.36884251 132.36118566 131.9426853  132.38429408 132.15956401]
