,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9961989155750197,[161.37530252 161.38534353 160.81269898 157.6178927  159.78794806],0.9957348244276746,[159.68413279 159.68463046 160.02977024 159.10953377 160.93709279]
