,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9614297152816798,[16.02182176 15.97258258 16.07105999 16.1596926  16.18923554],0.9611781285239569,[16.20322901 16.16198946 16.24394181 16.31585218 16.33941858]
