,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9967864424490177,[158.95688969 158.90700037 160.57321539 160.62308949 161.55098214],0.9966436336947976,[158.77516926 158.79057015 158.10061753 158.02472383 154.61845578]
