,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9938116873870398,[152.51404971 152.88242209 154.58482756 153.46257076 154.39444143],0.9941037177968429,[152.63437247 153.31887191 152.05184618 154.25753427 153.00190735]
