,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9948573002982681,[380.84821491 385.38464292 386.07258979 382.05459321 379.6717367 ],0.9955579000168815,[396.99929173 362.52395915 366.69372347 389.15973816 394.98681504]
