,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.992576684249004,[89.98463502 90.61378557 90.27424267 91.47261995 91.92200667],0.9926310678486805,[89.58940487 89.77365271 89.70409783 89.65231841 89.540202  ]
