,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9903902919176729,[9.00716032 9.19633874 9.05694442 9.07685749 8.9772893 ],0.9900599199549188,[9.12692338 9.26383746 9.16301047 9.17739482 9.1051285 ]
