,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9882082960029291,[49.6017854  49.4347691  49.56249167 49.80811055 50.28952204],0.9879126378690549,[49.79095808 49.67065769 49.76189705 49.95234246 50.38588916]
