,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9392341159008336,[72.60105241 71.43502334 69.69078909 70.12444113 69.25714441],0.9365256956998566,[72.59375449 72.65660326 68.46470272 69.10104562 68.40589647]
