,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9934010786774115,[214.41755112 216.20040303 220.64752229 217.65272416 221.92957276],0.9937948817062775,[211.01865557 216.23380186 235.62363673 214.28915528 233.8114729 ]
