,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.99208968032351,[155.36900877 153.08373162 153.9918576  153.49287736 154.70038535],0.9926588660858675,[157.29039434 152.89928314 154.5144838  153.56687817 155.99468575]
