Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-12-05,0.0,0.2681538817637107,0.26426759362220764,0.26426759362220764,33964800,0.0,0.0
1986-12-08,0.0,0.2681538817637107,0.26426759362220764,0.26426759362220764,6041600,0.0,0.0
1986-12-09,0.0,0.25455189049243926,0.2526087462902069,0.2526087462902069,8185600,0.0,0.0
1986-12-10,0.0,0.2487224548582047,0.24483616650104525,0.24483616650104523,3500800,0.0,0.0
1986-12-11,0.0,0.24872246096211095,0.24094988405704498,0.24094988405704498,2176000,0.0,0.0
1986-12-12,0.0,0.24483617250957798,0.24094988405704498,0.24094988405704498,1760000,0.0,0.0
1986-12-15,0.0,0.23706359267234803,0.2331773042678833,0.2331773042678833,2291200,0.0,0.0
1986-12-16,0.0,0.24872246096211095,0.24094988405704498,0.24094988405704498,1849600,0.0,0.0
1986-12-17,0.0,0.24872246096211095,0.24094988405704498,0.24094988405704498,755200,0.0,0.0
1986-12-18,0.0,0.2448361633253879,0.23706358671188352,0.23706358671188354,1446400,0.0,0.0
1986-12-19,0.0,0.2448361633253879,0.23706358671188352,0.23706358671188354,1132800,0.0,0.0
1986-12-22,0.0,0.2409498750186357,0.23706358671188352,0.23706358671188354,1094400,0.0,0.0
1986-12-23,0.0,0.24094988107681273,0.2331773042678833,0.2331773042678833,524800,0.0,0.0
1986-12-24,0.0,0.24094988107681273,0.2331773042678833,0.2331773042678833,121600,0.0,0.0
1986-12-26,0.0,0.24094988107681273,0.2331773042678833,0.2331773042678833,57600,0.0,0.0
1986-12-29,0.0,0.24094988107681273,0.2331773042678833,0.2331773042678833,96000,0.0,0.0
1986-12-30,0.0,0.24094988107681273,0.2331773042678833,0.2331773042678833,1408000,0.0,0.0
1986-12-31,0.0,0.24483617250957798,0.24094988405704498,0.24094988405704498,1408000,0.0,0.0
1987-01-02,0.0,0.24872246096211095,0.24094988405704498,0.24094988405704498,448000,0.0,0.0
1987-01-05,0.0,0.25260874321536414,0.24483616650104525,0.24483616650104523,883200,0.0,0.0
1987-01-06,0.0,0.2642676053625165,0.25649502873420715,0.25649502873420715,2188800,0.0,0.0
1987-01-07,0.0,0.2836990414394273,0.279812753200531,0.279812753200531,3040000,0.0,0.0
1987-01-08,0.0,0.28758532967832356,0.279812753200531,0.279812753200531,1260800,0.0,0.0
1987-01-09,0.0,0.2992442011048919,0.29535791277885437,0.29535791277885437,1267200,0.0,0.0
1987-01-12,0.0,0.31478936687300474,0.3070167899131775,0.3070167899131775,1235200,0.0,0.0
1987-01-13,0.0,0.3109030783930911,0.3070167899131775,0.3070167899131775,1542400,0.0,0.0
1987-01-14,0.0,0.31478936076164243,0.31090307235717773,0.31090307235717773,857600,0.0,0.0
1987-01-15,0.0,0.31478936076164243,0.31090307235717773,0.31090307235717773,710400,0.0,0.0
1987-01-16,0.0,0.3109030783930911,0.3070167899131775,0.3070167899131775,1420800,0.0,0.0
1987-01-19,0.0,0.31090305997179696,0.29924419522285456,0.2992441952228546,1254400,0.0,0.0
1987-01-20,0.0,0.30701679602647436,0.30313050746917725,0.30313050746917725,1209600,0.0,0.0
1987-01-21,0.0,0.2992442011048919,0.29535791277885437,0.29535791277885437,684800,0.0,0.0
1987-01-22,0.0,0.30313048347250204,0.29924419522285456,0.2992441952228546,422400,0.0,0.0
1987-01-23,0.0,0.30701677172214953,0.29924419522285456,0.2992441952228546,1414400,0.0,0.0
1987-01-26,0.0,0.30313048347250204,0.29924419522285456,0.2992441952228546,371200,0.0,0.0
1987-01-27,0.0,0.30313048347250204,0.29924419522285456,0.2992441952228546,128000,0.0,0.0
1987-01-28,0.0,0.30701679602647436,0.30313050746917725,0.30313050746917725,1913600,0.0,0.0
1987-01-29,0.0,0.3109030783930911,0.3070167899131775,0.3070167899131775,422400,0.0,0.0
1987-01-30,0.0,0.3109030845837715,0.30313050746917725,0.30313050746917725,179200,0.0,0.0
1987-02-02,0.0,0.3109030845837715,0.30313050746917725,0.30313050746917725,339200,0.0,0.0
1987-02-03,0.0,0.31478936687300474,0.3070167899131775,0.3070167899131775,1081600,0.0,0.0
1987-02-04,0.0,0.34199339767982223,0.3381071090698242,0.3381071090698242,1401600,0.0,0.0
1987-02-05,0.0,0.36531112206879485,0.3614248335361481,0.36142483353614807,870400,0.0,0.0
1987-02-06,0.0,0.36531112828980317,0.3575385510921478,0.3575385510921478,832000,0.0,0.0
1987-02-09,0.0,0.36531112828980317,0.3575385510921478,0.3575385510921478,454400,0.0,0.0
1987-02-10,0.0,0.36531112828980317,0.3575385510921478,0.3575385510921478,422400,0.0,0.0
1987-02-11,0.0,0.36531112828980317,0.3575385510921478,0.3575385510921478,108800,0.0,0.0
1987-02-12,0.0,0.35365226350981616,0.3381071090698242,0.3381071090698242,448000,0.0,0.0
1987-02-13,0.0,0.34976596859368414,0.3419933915138245,0.34199339151382446,44800,0.0,0.0
1987-02-17,0.0,0.3614248216152191,0.34976595640182495,0.34976595640182495,192000,0.0,0.0
1987-02-18,0.0,0.3575385332107544,0.34976595640182495,0.34976595640182495,1747200,0.0,0.0
1987-02-19,0.0,0.35753853937213337,0.3458796739578247,0.3458796739578247,2451200,0.0,0.0
1987-02-20,0.0,0.3575385332107544,0.34976595640182495,0.34976595640182495,140800,0.0,0.0
1987-02-23,0.0,0.35753853937213337,0.3458796739578247,0.3458796739578247,889600,0.0,0.0
1987-02-24,0.0,0.35753853937213337,0.3458796739578247,0.3458796739578247,32000,0.0,0.0
1987-02-25,0.0,0.35365225090069713,0.3458796739578247,0.3458796739578247,940800,0.0,0.0
1987-02-26,0.0,0.35365225090069713,0.3458796739578247,0.3458796739578247,172800,0.0,0.0
1987-02-27,0.0,0.34976596242926095,0.3458796739578247,0.3458796739578247,448000,0.0,0.0
1987-03-02,0.0,0.35365225090069713,0.3458796739578247,0.3458796739578247,998400,0.0,0.0
1987-03-03,0.0,0.357538530181126,0.34976595343805805,0.3517090976238251,633600,0.0,0.0
1987-03-04,0.0,0.35753852718479034,0.3497659505068601,0.3536522388458252,1068800,0.0,0.0
1987-03-05,0.0,0.39640142339648626,0.35753853874977193,0.3847425580024719,1235200,0.0,0.0
1987-03-06,0.0,0.3925151526927948,0.3808562867712267,0.3925151526927948,166400,0.0,0.0
1987-03-09,0.0,0.3925151526927948,0.3808562867712267,0.3925151526927948,19200,0.0,0.0
1987-03-10,0.0,0.384742558002472,0.37696998107312907,0.3847425580024719,448000,0.0,0.0
1987-03-11,0.0,0.3886288588808984,0.37696999311447144,0.37696999311447144,153600,0.0,0.0
1987-03-12,0.0,0.38862884044647217,0.3808562636375427,0.38862884044647217,64000,0.0,0.0
1987-03-13,0.0,0.3886288588808984,0.37696999311447144,0.37696999311447144,19200,0.0,0.0
1987-03-16,0.0,0.37696999311447144,0.37696999311447144,0.37696999311447144,19200,0.0,0.0
1987-03-17,0.0,0.4002877056598663,0.376969975233078,0.38862884044647217,166400,0.0,0.0
1987-03-18,0.0,0.4041740000247955,0.388628846177688,0.40417400002479553,51200,0.0,0.0
1987-03-19,0.0,0.4002877237165675,0.39640143513679504,0.39640143513679504,236800,0.0,0.0
1987-03-20,0.0,0.38862884044647217,0.38862884044647217,0.38862884044647217,25600,0.0,0.0
1987-03-23,0.0,0.4002877056598663,0.38862884044647217,0.38862884044647217,569600,0.0,0.0
