Open,High,Low,Close,Volume,Dividends,Stock Splits
0.8727130387001958,0.8951542245845406,0.8695961870982448,0.8932840824127197,50181600,0.0,0.0
0.8951546062181852,0.9300631093574676,0.8945312252284773,0.922582745552063,45357200,0.0,0.0
0.9225825543377802,0.9306862974533125,0.9094918683737223,0.9288162589073181,36863400,0.0,0.0
0.9369200020228504,0.9587378119629468,0.9275694971863057,0.9288162589073181,97633200,0.0,0.0
0.9219592908238066,0.9350499784540408,0.9020116209262989,0.9256994724273682,85586200,0.0,0.0
0.9088685983339946,0.9169723424376381,0.9001414732938343,0.9069984555244446,57411200,0.0,0.0
0.911362017411604,0.9300630293519706,0.9038816542496722,0.9151023030281067,53813200,0.0,0.0
0.908868441782141,0.9238292695749409,0.903258118355401,0.9175955653190613,43775200,0.0,0.0
0.928816309783234,0.928816309783234,0.8951544697207408,0.9119853377342224,44735600,0.0,0.0
0.9157255299940845,0.9238292727295367,0.9032581214397527,0.9107385873794556,46715200,0.0,0.0
0.9094920195648569,0.9163490020992604,0.8889208638905636,0.8995181322097778,92782200,0.0,0.0
0.8858038830292948,0.9200891008380534,0.8858038830292948,0.9113618731498718,139767600,0.0,0.0
0.907621813688582,0.907621813688582,0.8777002577352745,0.8789470195770264,66690400,0.0,0.0
0.885804063585612,0.8982713707684485,0.8727133754383025,0.8739601373672485,63364000,0.0,0.0
0.8714665299183993,0.882063744576557,0.8602458823750101,0.8652328252792358,53785200,0.0,0.0
0.8758299714136142,0.8951543606511336,0.8695963192799261,0.8833104372024536,57064000,0.0,0.0
0.8876740694728023,0.8876740694728023,0.8452851067509457,0.8602458834648132,76367200,0.0,0.0
0.8527655905766262,0.9038816295288175,0.8508954998372895,0.8808170557022095,97851600,0.0,0.0
0.8876742953323367,0.9157258173282409,0.8826873511529169,0.9088687300682068,71563800,0.0,0.0
0.9069984006600804,0.9412836218458274,0.8914142943319932,0.930686354637146,93261000,0.0,0.0
0.9338032370914158,0.9394134569772168,0.8907908924085968,0.8926610350608826,101764600,0.0,0.0
0.8845571500524332,0.9069983407495602,0.8758300261166351,0.8951544165611267,85306200,0.0,0.0
0.8982712240050632,0.9294396429230375,0.8945310428648532,0.9138554334640503,66196200,0.0,0.0
0.9007646192575931,0.9132319226291057,0.8920374964939832,0.910115122795105,79353400,0.0,0.0
0.9169721285731982,0.9306861938714384,0.9001412633548392,0.9007646441459656,55403600,0.0,0.0
0.8951545694963734,0.9094920195648569,0.8864274440695645,0.8995181322097778,44787400,0.0,0.0
0.9069981731222259,0.9101150768343328,0.8770766257345305,0.8820635676383972,67425400,0.0,0.0
0.888920569587915,0.9082449569360455,0.8764532665394951,0.8945308923721313,41972000,0.0,0.0
0.9038813956673231,0.9119851374470207,0.8851803890769397,0.8945308923721313,41195000,0.0,0.0
