Open,High,Low,Close,Volume,Dividends,Stock Splits
0.8701008660384828,0.8924748817882429,0.86699334368244,0.8906103372573853,50181600,0.0,0.0
0.8924749320225742,0.9272789354313967,0.8918534171439721,0.9198209643363953,45357200,0.0,0.0
0.9198210736604697,0.9279005605943497,0.9067695708309428,0.9260361194610596,36863400,0.0,0.0
0.9341156063949395,0.9558681111108177,0.9247930895561168,0.9260361194610596,97633200,0.0,0.0
0.9191994075097883,0.9322509081924867,0.8993114509226748,0.9229283928871155,85586200,0.0,0.0
0.906148247625469,0.9142277362690224,0.8974472438979274,0.9042837023735046,57411200,0.0,0.0
0.9086337254107894,0.927278753208401,0.9011757557813812,0.912362813949585,53813200,0.0,0.0
0.9061479821098004,0.9210640285824401,0.9005544517170462,0.9148489832878113,43775200,0.0,0.0
0.9260359146267977,0.9260359146267977,0.8924748406857437,0.90925532579422,44735600,0.0,0.0
0.912984464810208,0.9210639504005402,0.9005543752760433,0.9080124497413635,46715200,0.0,0.0
0.9067696441870887,0.9136061017690839,0.8862600639928384,0.8968256115913391,92782200,0.0,0.0
0.8831525164103572,0.9173351125397997,0.8831525164103572,0.9086340069770813,139767600,0.0,0.0
0.9049050325078984,0.9049050325078984,0.8750730406427218,0.8763160705566406,66690400,0.0,0.0
0.8831526234030532,0.895582612717761,0.8701011190639898,0.8713441491127014,63364000,0.0,0.0
0.8688579892942301,0.8794234835546562,0.8576709282558201,0.8626429438591003,53785200,0.0,0.0
0.8732084783634488,0.8924750267485901,0.8669934845039452,0.8806665539741516,57064000,0.0,0.0
0.8850168652150435,0.8850168652150435,0.8427547915576533,0.857670783996582,76367200,0.0,0.0
0.8502128898262942,0.901175916095482,0.8483483970872595,0.8781803846359253,97851600,0.0,0.0
0.8850170276087728,0.9129845769083981,0.8800450119294536,0.9061480164527893,71563800,0.0,0.0
0.9042833872008474,0.9384659788374085,0.8887459304130461,0.9279004335403442,93261000,0.0,0.0
0.9310080065045313,0.9366014328543913,0.888124414236242,0.8899889588356018,101764600,0.0,0.0
0.8819095803636837,0.9042836022902394,0.8732085775991417,0.8924751281738281,85306200,0.0,0.0
0.8955824947167443,0.9266576194952918,0.891853508786073,0.9111200571060181,66196200,0.0,0.0
0.8980684956370906,0.9104984824995116,0.8893674944609843,0.9073910117149353,79353400,0.0,0.0
0.9142275207262277,0.9279005381779101,0.8974470323113836,0.8980685472488403,55403600,0.0,0.0
0.8924751102962152,0.9067696441870887,0.8837741077059673,0.8968256115913391,44787400,0.0,0.0
0.904283535128873,0.9073911099740768,0.8744515426838066,0.8794235587120056,67425400,0.0,0.0
0.886259743636156,0.9055262868606191,0.8738297592466069,0.8918532729148865,41972000,0.0,0.0
0.9011757871380721,0.9092552718050743,0.8825307586917008,0.8918532729148865,41195000,0.0,0.0
0.8868813677209118,0.9073909430293295,0.8868813677209118,0.8943394422531128,57171800,0.0,0.0
0.8955823768591857,0.9098769074823853,0.8850169354000366,0.9036619663238525,52123400,0.0,0.0
0.90801239079463,0.9148488462429124,0.8918533169388804,0.9117413759231567,60824400,0.0,0.0
0.9167131966404757,0.950895674095128,0.914848652608806,0.9490312337875366,72724400,0.0,0.0
0.9366014084200528,0.941573423497858,0.9123629516053732,0.9229283928871155,60092200,0.0,0.0
0.9229284870281396,0.9297650473540082,0.9142274856854833,0.9179564714431763,56088200,0.0,0.0
0.921063842941905,0.9359797826841193,0.9104982991877575,0.9322507977485657,39361000,0.0,0.0
0.9235499496430135,0.9341154951282696,0.8576708765279959,0.9160919785499573,45063200,0.0,0.0
0.9123629847689617,0.9372229573375185,0.906147939764767,0.933493971824646,47160400,0.0,0.0
0.9316294802328403,0.9334940249574586,0.8999329459831483,0.9011759757995605,54273800,0.0,0.0
0.9055267257423159,0.9322512518082671,0.9017977389905324,0.9235502481460571,38585400,0.0,0.0
0.9235498993680387,0.9378444296216764,0.9179563694906836,0.9328724145889282,48774600,0.0,0.0
0.9328722738618358,0.9421947876763911,0.9042832176673208,0.9104982614517212,50940400,0.0,0.0
0.9160920224862322,0.9204425231198528,0.8974469901352539,0.9049049615859985,31603600,0.0,0.0
0.9080125957521449,0.9198210686119167,0.9024190649347271,0.9086340069770813,31670800,0.0,0.0
0.9061479914024949,0.9073910212189913,0.894961034226378,0.9049049615859985,24964800,0.0,0.0
0.8993117799742674,0.9142277269412115,0.889367746180208,0.9030407667160034,50246000,0.0,0.0
0.9017973876587035,0.9117414176054554,0.8887458872501312,0.893096387386322,33643400,0.0,0.0
0.8924750867394744,0.9005545741137145,0.8775590382395566,0.8843955993652344,40297600,0.0,0.0
0.8806663928852705,0.8943394079923881,0.8738298334696597,0.8837738633155823,55640200,0.0,0.0
0.899311525637413,0.9198209987786912,0.8806664934776425,0.9148489832878113,83861400,0.0,0.0
0.9123629091003246,0.9328723795821845,0.9098768498151887,0.9185778498649597,38274600,0.0,0.0
0.925414443901859,0.9366013999324628,0.914227384147149,0.9328724145889282,99978200,0.0,0.0
0.9322507977485657,0.9378443270139435,0.921063842941905,0.9322507977485657,57495200,0.0,0.0
0.9366013994860044,0.9415734145163825,0.9191993987417341,0.9291434288024902,35329000,0.0,0.0
0.9279004835651253,0.9316294692462697,0.9073910104567743,0.9266575574874878,40794600,0.0,0.0
0.9378443270139435,0.9415733119494971,0.921063842941905,0.9322507977485657,74487000,0.0,0.0
0.9117414176054554,0.9198209030406518,0.8918533577119517,0.893096387386322,40275200,0.0,0.0
0.895582698645963,0.9216858135527339,0.8930967420341567,0.9042837023735046,41924400,0.0,0.0
0.9042836192569889,0.904905134283851,0.8887461584819837,0.8955826163291931,44585800,0.0,0.0
0.8899889178879289,0.9136058593818989,0.8899889178879289,0.900554358959198,30598400,0.0,0.0
0.8949610760599819,0.9086339897840944,0.893096531248082,0.9055265188217163,36325800,0.0,0.0
0.890610474147743,0.9030405654824687,0.872586955808925,0.8788020014762878,64164800,0.0,0.0
0.8825310124461381,0.8893675732467706,0.8744515254560383,0.8800450563430786,38585400,0.0,0.0
0.8924749652455606,0.9129845421064653,0.8868814348540306,0.9073910117149353,42842800,0.0,0.0
0.9049050467033977,0.9136060487890745,0.8918535435748824,0.8986901044845581,36428000,0.0,0.0
0.9024191779005394,0.9117416958551972,0.8943396899996057,0.8955826163291931,36505000,0.0,0.0
0.9229283745015573,0.9291434191560313,0.8955823439804398,0.900554358959198,49215600,0.0,0.0
0.9017975331494588,0.9104985348256093,0.8924750165358516,0.8980685472488403,32233600,0.0,0.0
0.9024190681266878,0.908634010191025,0.8788020185994843,0.8819094896316528,36681400,0.0,0.0
0.8825308426023851,0.8943394170606922,0.8825308426023851,0.893096387386322,26775000,0.0,0.0
0.8732083865732932,0.8974469482429464,0.803600327822571,0.8203808665275574,348177200,0.0,0.0
0.852077501881447,0.8545635098356265,0.8390259990185515,0.8439980149269104,125739600,0.0,0.0
0.8446195488883205,0.8452410638945304,0.8265960286047681,0.8321895599365234,75992000,0.0,0.0
0.8073294069079782,0.8495914354984238,0.8029789062528762,0.8228669166564941,254044000,0.0,0.0
0.8203810209338384,0.8234885440528394,0.7905489753224517,0.8154090046882629,154064400,0.0,0.0
0.8160304849806271,0.8197594710751909,0.8067079678821544,0.8166519999504089,38080000,0.0,0.0
0.8191378286426427,0.8464838607130725,0.8135443503711759,0.8396473526954651,75142200,0.0,0.0
0.8408904920186705,0.8471054859730881,0.8303249971099543,0.8439980149269104,52420200,0.0,0.0
0.8402688246799823,0.8458623545280025,0.8079507789986611,0.8352968096733093,81277000,0.0,0.0
0.8365398987523679,0.843997921791915,0.82224536755875,0.8297033905982971,51329600,0.0,0.0
0.8377828429160474,0.867614882010569,0.8346753723379449,0.8613998889923096,159199600,0.0,0.0
0.8688578192410183,0.8800448262278435,0.8439977979522902,0.8738297820091248,114559200,0.0,0.0
0.8657503481163865,0.8918533486688555,0.8607783331934251,0.8837738633155823,114543800,0.0,0.0
0.8856386704548885,0.8943396732194305,0.8701011062472724,0.8924751281738281,85689800,0.0,0.0
0.898690062186297,0.9067695489249907,0.8912319866609382,0.8980685472488403,80295600,0.0,0.0
