Open,High,Low,Close,Volume,Dividends,Stock Splits
0.924482226371765,0.9477885158039097,0.9050603012242925,0.9244822263717651,113078000,0.0,0.0
0.9011758911456107,1.0371291528211146,0.8972915270583258,1.0177072286605835,204268400,0.0,0.0
1.1274412318541809,1.1497763557452063,1.0448980895582909,1.0604356527328491,184849000,0.0,0.0
1.052666712894361,1.0798573652294616,0.9982854082241593,1.0177072286605835,103089000,0.0,0.0
1.0526670672730425,1.0555803672502906,0.9905169097814133,1.0293607711791992,93424800,0.0,0.0
1.0448978763605745,1.096365985530083,1.0293604200803586,1.0682041645050049,147232400,0.0,0.0
1.0371295019690996,1.0565514326679926,0.9982857442954557,1.0293607711791992,145195400,0.0,0.0
1.009938491930397,1.1497761165085623,1.009938491930397,1.1187011003494263,200933600,0.0,0.0
1.1109323767238122,1.1187011048639202,1.060435436364897,1.0682041645050049,105844200,0.0,0.0
1.0837418953597893,1.1342388436794808,1.0565512388587341,1.0643199682235718,76529600,0.0,0.0
1.091510491897747,1.091510491897747,1.0254760928841646,1.0448979139328003,210218400,0.0,0.0
1.1070478694017925,1.1653135303612405,1.095394674975447,1.1614291667938232,306752600,0.0,0.0
1.20804175416746,1.2158105858035049,1.1614292829717074,1.2119262218475342,194166000,0.0,0.0
1.1847358651181863,1.2196952531416876,1.145892008448403,1.1963889598846436,129831800,0.0,0.0
1.2002729987301568,1.3012668741657598,1.1847355432625877,1.274076223373413,219882600,0.0,0.0
1.2818449511071974,1.2857293149740898,1.215810557921827,1.274076223373413,179272800,0.0,0.0
1.2779605285186337,1.2779605285186337,1.227463593121142,1.2391167879104614,122427200,0.0,0.0
1.2119262923655572,1.231348113275503,1.1847356393675232,1.2158106565475464,120705200,0.0,0.0
1.2158106309695853,1.3517638930995994,1.2158106309695853,1.3478795289993286,213882200,0.0,0.0
1.3401107670657997,1.367301420911912,1.297382656007116,1.3517639636993408,173105800,0.0,0.0
1.3362263659073053,1.3983764004916144,1.3323420017112997,1.3439950942993164,182676200,0.0,0.0
1.285729673578823,1.336226625380803,1.2740765787279646,1.312920331954956,92423800,0.0,0.0
1.312920110867008,1.3634170541656025,1.2740763641810728,1.2818450927734375,106835400,0.0,0.0
1.2740763322190174,1.2779606964177548,1.2274637543859495,1.2546544075012207,71528800,0.0,0.0
1.252712519639326,1.3294289607867698,1.2430015554015457,1.312920331954956,115677800,0.0,0.0
1.2837871109429733,1.297382435555912,1.2313479424507259,1.2896136045455933,98471800,0.0,0.0
1.277960513616258,1.3090355264852476,1.2546542280334918,1.2896136045455933,151032000,0.0,0.0
1.274076036571274,1.2934979567822384,1.1614290860510343,1.1886197328567505,147520800,0.0,0.0
1.1847355450764958,1.2430012106172905,1.1691979858610366,1.2235792875289917,68530000,0.0,0.0
1.2391166631708066,1.2701916732738983,1.180850902537913,1.1886197328567505,59267600,0.0,0.0
1.192504298343577,1.2196949497594758,1.1497760873796916,1.2119262218475342,77280000,0.0,0.0
1.2235793688013026,1.2779606740813605,1.2235793688013026,1.2468856573104858,77854000,0.0,0.0
1.1808511018753052,1.211926220948219,1.1653136460629518,1.1808511018753052,65977800,0.0,0.0
1.1925043401701045,1.2080417965389565,1.1303543072464823,1.1381230354309082,78723400,0.0,0.0
1.1342386091674819,1.2391168488049527,1.1342386091674819,1.1730823516845703,97564600,0.0,0.0
