,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9882402585226219,[27.19106848 27.39784843 27.13198552 27.45979999 27.36046187],0.9884212929587062,[27.2333246  27.41118107 27.18038114 27.46230664 27.37986535]
