,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9910939057616885,[41.60520899 41.61511157 40.71394326 41.22889604 41.64482308],0.9910750841590495,[41.99311125 42.00512362 40.91202799 41.52741488 42.041025  ]
