,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9894871773770627,[90.32424887 92.67701214 92.04166698 90.96952487 92.57773423],0.9902705860416509,[90.8841644  93.12780325 93.02929516 91.74537485 93.16169699]
