,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9937675464712425,[112.15540666 111.42590198 112.725024   112.90490396 113.34461139],0.9942799836221393,[112.62073141 112.02034006 112.8982779  112.95141378 113.02730765]
