,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9796502963210711,[57.48459571 57.8875471  56.13814894 56.4526474  57.18975387],0.98047641978601,[57.64241108 58.04519046 56.22800652 56.54584175 57.338405  ]
