,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9741343198842962,[46.37910451 47.12688812 46.29055084 46.8710685  46.74315681],0.973925095495494,[46.52919403 47.24033391 46.41422633 47.05240054 46.93696695]
