,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9778696238622817,[94.32487016 93.09811003 90.03612605 89.90853369 89.83002974],0.9767540221467368,[95.47002285 95.45976527 89.73399102 89.66818238 89.63180847]
