,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9875908728236383,[17.46901374 17.71522638 17.59704636 17.67583304 17.65613542],0.9885866203296243,[17.3664112  17.63875639 17.50559653 17.59394012 17.57168441]
