,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9933367767546774,[323.90085127 326.04988365 328.92516626 327.0136053  327.31384248],0.9930367487880819,[323.14254866 322.94752983 301.5109382  324.78491115 324.21999406]
