,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9858313016478089,[25.21951366 25.3571204  25.11139841 25.53403902 25.43574985],0.9860720468715073,[25.19023435 25.24953366 25.14504599 25.33491941 25.28580033]
