,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9895784529008804,[39.36477235 39.048425   38.73207765 38.18835955 38.7913916 ],0.9898590763349437,[39.8148446  39.54439977 39.12473516 38.24362286 39.21244989]
