,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9960488858371227,[161.29474332 161.30477679 160.73256275 157.54015837 159.70858225],0.9962850156291039,[159.66764673 159.66820979 160.0250791  159.18065224 160.88745193]
