,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9869990865124684,[70.84964165 72.60264338 72.3859789  73.21324261 73.7450534 ],0.987460017563192,[70.72312374 73.74136191 73.50690867 74.13601876 74.30195522]
