,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9824480226160922,[10.01789958 10.07719825  9.81035282  9.66210472  9.5830392 ],0.9829581859919684,[10.31713781 10.36408501 10.14429506 10.01180127  9.9376762 ]
