,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9925789319431788,[82.37239613 82.92527099 82.39214085 83.69533774 84.4851568 ],0.9929951067363351,[82.28045667 82.54346548 82.28092217 83.85362302 85.68263532]
