,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9960735543552479,[692.07071069 700.4169781  701.46649193 700.35700762 705.47469157],0.9838332518351065,[689.27295287 702.07849178 722.14711812 700.16915739 724.56632985]
