,lr_confidence,lr_prediction,svm_confidence,svm_prediction
0,0.9854884518309527,[27.33497653 27.54300247 27.41422478 27.24582201 27.33992775],0.9865981423517475,[27.8488188  27.79152585 27.82081141 27.88766205 27.84687429]
